264.4000244140625,-4053.199951171875,6943.919921875
329.4000244140625,-4062.199951171875,6950.919921875
274.4000244140625,-4036.199951171875,6927.919921875
295.4000244140625,-4076.199951171875,6967.919921875
326.4000244140625,-4065.199951171875,6947.919921875
275.4000244140625,-4068.199951171875,6922.919921875
257.4000244140625,-4029.199951171875,6914.919921875
322.4000244140625,-4025.199951171875,6955.919921875
276.4000244140625,-4035.199951171875,6962.919921875
269.4000244140625,-4037.199951171875,6911.919921875
279.4000244140625,-4033.199951171875,6976.919921875
319.4000244140625,-4054.199951171875,6951.919921875
276.4000244140625,-4050.199951171875,6963.919921875
294.4000244140625,-4006.199951171875,6949.919921875
275.4000244140625,-4032.199951171875,6871.919921875
272.4000244140625,-4068.199951171875,6950.919921875
267.4000244140625,-4023.199951171875,6945.919921875
255.4000244140625,-4043.199951171875,6997.919921875
222.4000244140625,-4039.199951171875,6929.919921875
261.4000244140625,-4048.199951171875,6909.919921875
283.4000244140625,-4021.199951171875,6935.919921875
266.4000244140625,-4039.199951171875,6966.919921875
272.4000244140625,-4028.199951171875,6948.919921875
276.4000244140625,-4020.199951171875,6939.919921875
270.4000244140625,-4052.199951171875,6952.919921875
259.4000244140625,-4029.199951171875,6963.919921875
238.4000244140625,-4035.199951171875,6926.919921875
257.4000244140625,-4028.199951171875,6939.919921875
276.4000244140625,-4044.199951171875,6932.919921875
280.4000244140625,-4043.199951171875,6939.919921875
258.4000244140625,-4028.199951171875,6926.919921875
203.4000244140625,-4048.199951171875,6955.919921875
249.4000244140625,-4064.199951171875,6940.919921875
248.4000244140625,-4026.199951171875,6915.919921875
244.4000244140625,-4064.199951171875,6927.919921875
259.4000244140625,-4029.199951171875,6919.919921875
249.4000244140625,-4036.199951171875,6965.919921875
235.4000244140625,-4057.199951171875,6924.919921875
244.4000244140625,-4048.199951171875,6951.919921875
257.4000244140625,-4028.199951171875,6923.919921875
247.4000244140625,-4057.199951171875,6981.919921875
237.4000244140625,-4041.199951171875,6927.919921875
240.4000244140625,-4031.199951171875,6880.919921875
219.4000244140625,-4044.199951171875,6956.919921875
208.4000244140625,-4025.199951171875,6940.919921875
239.4000244140625,-4046.199951171875,6918.919921875
245.4000244140625,-4039.199951171875,6936.919921875
255.4000244140625,-4034.199951171875,6937.919921875
204.4000244140625,-4066.199951171875,6948.919921875
225.4000244140625,-4073.199951171875,6918.919921875
214.4000244140625,-4029.199951171875,6916.919921875
237.4000244140625,-4038.199951171875,6945.919921875
219.4000244140625,-4044.199951171875,6945.919921875
228.4000244140625,-4058.199951171875,6932.919921875
240.4000244140625,-4055.199951171875,6947.919921875
220.4000244140625,-4076.199951171875,6957.919921875
222.4000244140625,-4061.199951171875,6904.919921875
217.4000244140625,-4039.199951171875,6914.919921875
240.4000244140625,-4035.199951171875,6941.919921875
235.4000244140625,-4052.199951171875,6931.919921875
248.4000244140625,-4078.199951171875,6924.919921875
224.4000244140625,-4028.199951171875,6947.919921875
218.4000244140625,-4066.199951171875,6946.919921875
220.4000244140625,-4052.199951171875,6910.919921875
242.4000244140625,-4048.199951171875,6926.919921875
236.4000244140625,-4029.199951171875,6941.919921875
207.4000244140625,-4051.199951171875,6943.919921875
230.4000244140625,-4048.199951171875,6941.919921875
248.4000244140625,-4043.199951171875,6936.919921875
212.4000244140625,-4057.199951171875,6916.919921875
210.4000244140625,-4066.199951171875,6920.919921875
220.4000244140625,-4054.199951171875,6911.919921875
