-9172.6796875,-4176.77978515625,15629.140625
-9146.6796875,-4189.77978515625,15574.140625
-9176.6796875,-4202.77978515625,15587.140625
-9169.6796875,-4171.77978515625,15581.140625
-9156.6796875,-4170.77978515625,15585.140625
-9166.6796875,-4155.77978515625,15595.140625
-9147.6796875,-4199.77978515625,15609.140625
-9178.6796875,-4162.77978515625,15571.140625
-9135.6796875,-4168.77978515625,15590.140625
-9175.6796875,-4172.77978515625,15632.140625
-9171.6796875,-4146.77978515625,15608.140625
-9192.6796875,-4206.77978515625,15634.140625
-9148.6796875,-4217.77978515625,15609.140625
-9178.6796875,-4208.77978515625,15614.140625
-9166.6796875,-4159.77978515625,15624.140625
-9205.6796875,-4169.77978515625,15624.140625
-9168.6796875,-4126.77978515625,15553.140625
-9187.6796875,-4166.77978515625,15636.140625
-9177.6796875,-4189.77978515625,15618.140625
-9175.6796875,-4143.77978515625,15603.140625
-9137.6796875,-4193.77978515625,15627.140625
-9141.6796875,-4195.77978515625,15583.140625
-9175.6796875,-4211.77978515625,15564.140625
-9156.6796875,-4182.77978515625,15542.140625
-9186.6796875,-4188.77978515625,15660.140625
-9172.6796875,-4163.77978515625,15624.140625
-9201.6796875,-4193.77978515625,15575.140625
-9153.6796875,-4196.77978515625,15642.140625
-9176.6796875,-4166.77978515625,15627.140625
-9171.6796875,-4199.77978515625,15583.140625
-9153.6796875,-4196.77978515625,15605.140625
-9175.6796875,-4205.77978515625,15607.140625
-9192.6796875,-4210.77978515625,15601.140625
-9158.6796875,-4167.77978515625,15625.140625
-9189.6796875,-4172.77978515625,15640.140625
-9153.6796875,-4182.77978515625,15646.140625
-9173.6796875,-4169.77978515625,15616.140625
-9159.6796875,-4213.77978515625,15635.140625
-9181.6796875,-4171.77978515625,15609.140625
-9167.6796875,-4231.77978515625,15588.140625
-9166.6796875,-4212.77978515625,15611.140625
-9179.6796875,-4150.77978515625,15622.140625
-9151.6796875,-4180.77978515625,15622.140625
-9191.6796875,-4171.77978515625,15603.140625
-9176.6796875,-4149.77978515625,15615.140625
-9150.6796875,-4180.77978515625,15612.140625
-9196.6796875,-4204.77978515625,15612.140625
-9189.6796875,-4193.77978515625,15599.140625
-9161.6796875,-4151.77978515625,15642.140625
-9167.6796875,-4196.77978515625,15559.140625
-9145.6796875,-4190.77978515625,15620.140625
-9170.6796875,-4177.77978515625,15648.140625
-9166.6796875,-4173.77978515625,15627.140625
-9162.6796875,-4189.77978515625,15606.140625
-9170.6796875,-4139.77978515625,15621.140625
-9159.6796875,-4176.77978515625,15577.140625
-9159.6796875,-4169.77978515625,15616.140625
-9157.6796875,-4174.77978515625,15616.140625
-9196.6796875,-4159.77978515625,15623.140625
-9149.6796875,-4176.77978515625,15640.140625
-9175.6796875,-4173.77978515625,15596.140625
-9170.6796875,-4183.77978515625,15572.140625
-9183.6796875,-4175.77978515625,15664.140625
-9166.6796875,-4195.77978515625,15628.140625
-9166.6796875,-4188.77978515625,15613.140625
-9171.6796875,-4139.77978515625,15585.140625
-9206.6796875,-4197.77978515625,15585.140625
-9180.6796875,-4179.77978515625,15618.140625
-9175.6796875,-4196.77978515625,15622.140625
-9193.6796875,-4219.77978515625,15642.140625
-9159.6796875,-4166.77978515625,15655.140625
-9151.6796875,-4196.77978515625,15623.140625
-9153.6796875,-4185.77978515625,15594.140625
-9189.6796875,-4151.77978515625,15637.140625
-9187.6796875,-4133.77978515625,15660.140625
-9151.6796875,-4174.77978515625,15599.140625
-9178.6796875,-4182.77978515625,15594.140625
-9186.6796875,-4203.77978515625,15619.140625
-9168.6796875,-4170.77978515625,15574.140625
-9186.6796875,-4187.77978515625,15630.140625
-9191.6796875,-4194.77978515625,15665.140625
-9176.6796875,-4174.77978515625,15628.140625
-9159.6796875,-4145.77978515625,15629.140625
-9158.6796875,-4188.77978515625,15612.140625
-9178.6796875,-4164.77978515625,15621.140625
-9170.6796875,-4157.77978515625,15614.140625
-9155.6796875,-4154.77978515625,15628.140625
-9171.6796875,-4190.77978515625,15655.140625
-9169.6796875,-4196.77978515625,15610.140625
-9148.6796875,-4168.77978515625,15610.140625
-9157.6796875,-4182.77978515625,15648.140625
-9146.6796875,-4180.77978515625,15601.140625
-9179.6796875,-4160.77978515625,15584.140625
-9176.6796875,-4211.77978515625,15629.140625
-9173.6796875,-4192.77978515625,15652.140625
-9128.6796875,-4199.77978515625,15662.140625
-9224.6796875,-4173.77978515625,15638.140625
-9090.6796875,-4225.77978515625,15618.140625
-9176.6796875,-4181.77978515625,15629.140625
-9142.6796875,-4189.77978515625,15680.140625
-9160.6796875,-4151.77978515625,15698.140625
-9177.6796875,-4204.77978515625,15600.140625
-9355.6796875,-4114.77978515625,15655.140625
-9328.6796875,-4164.77978515625,15641.140625
-9187.6796875,-4174.77978515625,15615.140625
-9062.6796875,-4186.77978515625,15569.140625
-9298.6796875,-4159.77978515625,15662.140625
-8952.6796875,-4431.77978515625,15648.140625
-8915.6796875,-4298.77978515625,15637.140625
-9142.6796875,-3780.77978515625,15549.140625
-9078.6796875,-4211.77978515625,15636.140625
-9431.6796875,-3697.77978515625,15948.140625
-9272.6796875,-3884.77978515625,16099.140625
-8982.6796875,-4469.77978515625,15360.140625
-9298.6796875,-3945.77978515625,15878.140625
-9102.6796875,-4299.77978515625,15623.140625
-9148.6796875,-4204.77978515625,15794.140625
-9179.6796875,-4173.77978515625,15738.140625
-9138.6796875,-4213.77978515625,15682.140625
-9178.6796875,-4157.77978515625,15768.140625
-9143.6796875,-4195.77978515625,15723.140625
-9152.6796875,-4170.77978515625,15723.140625
-9176.6796875,-4160.77978515625,15748.140625
-9139.6796875,-4220.77978515625,15707.140625
-9169.6796875,-4208.77978515625,15761.140625
-9188.6796875,-4196.77978515625,15746.140625
-9190.6796875,-4204.77978515625,15762.140625
-9170.6796875,-4191.77978515625,15744.140625
-9180.6796875,-4180.77978515625,15676.140625
-9157.6796875,-4200.77978515625,15707.140625
-9099.6796875,-4226.77978515625,15727.140625
-9176.6796875,-4202.77978515625,15735.140625
-9160.6796875,-4208.77978515625,15691.140625
-9160.6796875,-4218.77978515625,15754.140625
-9129.6796875,-4216.77978515625,15767.140625
-9109.6796875,-4201.77978515625,15768.140625
-9125.6796875,-4183.77978515625,15728.140625
-9173.6796875,-4198.77978515625,15757.140625
-9138.6796875,-4199.77978515625,15743.140625
-9158.6796875,-4226.77978515625,15737.140625
-9150.6796875,-4184.77978515625,15758.140625
-9158.6796875,-4216.77978515625,15750.140625
-9142.6796875,-4211.77978515625,15778.140625
-9138.6796875,-4210.77978515625,15750.140625
-9153.6796875,-4181.77978515625,15728.140625
-9139.6796875,-4198.77978515625,15732.140625
-9152.6796875,-4195.77978515625,15742.140625
-9176.6796875,-4209.77978515625,15742.140625
-9139.6796875,-4201.77978515625,15772.140625
-9180.6796875,-4195.77978515625,15778.140625
